fid,name,type,addr1,addr2,lon,lat,tel,city,gugun,create_date,erdsgn
6179,대촌경로당,간이운동장,광주광역시 북구 모정마을길 14 (대촌동),,126.8549841,35.23673003,062-510-1267,광주광역시,북구,20161231,N
6180,대촌경로당 야외형 운동기구,간이운동장,광주광역시 북구 삼소로 187 (대촌동),,126.8552217,35.23657889,,광주광역시,북구,20100501,N
6181,대촌공원,간이운동장,인천광역시 부평구 부개동 502-16,,126.740488,37.49700723,,인천광역시,부평구,19990101,N
6182,대촌동 학촌마을회관,간이운동장,광주광역시 남구,,126.9024187,35.13283686,062-607-2842,광주광역시,남구,20170302,N
6183,대촌마을 간이체육시설,간이운동장,전라남도 보성군 벌교읍 대촌길 17-9,,127.4512878,34.788311,,전라남도,보성군,20140101,N
6184,대촌마을 생활체육시설,간이운동장,경상남도 거창군 남하면,,127.965232,35.715271,,경상남도,거창군,20161231,N
6185,대촌마을 입구 체력단련시설,간이운동장,경상남도 통영시 광도면 우동리 527-4 대촌마을회관,,128.408015,34.917062,055-650-4722,경상남도,통영시,20161231,N
6186,대촌마을 체육시설,간이운동장,경남 밀양시 산외면 금천리 489-7,,128.796927,35.50281405,055-354-8874,경상남도,밀양시,20110101,N
6187,대촌마을 체육시설,간이운동장,경남 밀양시 청도면 요고리 1840-114,,128.6777773,35.58201191,055-359-6809,경상남도,밀양시,20130101,N
6188,대촌마을(2) 체육시설,간이운동장,경상남도 밀양시 산외면 금천리 463-1,,128.7996051,35.50199191,055-359-5780,경상남도,밀양시,20140418,N
6189,대촌본동 체육시설,간이운동장,경상남도 밀양시 청도면 요고리 549-17 대촌마을회관,,128.6603774,35.57592838,055-359-5780,경상남도,밀양시,20150101,N
6190,대촌횟골 체육시설,간이운동장,경상남도 밀양시 청도면 요고리 1840-114,,128.6777773,35.58201191,055-359-5780,경상남도,밀양시,20140101,N
6191,대추원 어린이공원,간이운동장,경기도 수원시 장안구 조원1동,,127.015178,37.30452,031-228-4192,경기도,수원시,20161231,N
6192,대치 게이트볼장,간이운동장,충청남도 청양군 대치면,,126.828974,36.446443,041-940-2223,충청남도,청양군,20161231,N
6193,대치공원,간이운동장,서울특별시 종로구 혜화동,,126.997996,37.583404,02-3423-6244,서울특별시,종로구,20161231,N
6194,대치교_남단,간이운동장,서울특별시 강남구 서울특별시 강남구 대치동 27-14,,127.0734486,37.49918317,,서울특별시,강남구,20091106,N
6195,대치교~영동6교_남단,간이운동장,서울특별시 강남구 서울특별시 강남구 대치동 10,,127.0735904,37.49617732,,서울특별시,강남구,20091106,N
6196,대치근린공원,간이운동장,서울특별시 강남구 대치동 512,,127.0698939,37.49511278,,서울특별시,강남구,20171109,N
6197,대치까치공원,간이운동장,서울특별시 강남구 대치1동,,127.059019,37.497425,02-3423-6244,서울특별시,강남구,20161231,N
6198,대치면게이트볼장,전천후게이트볼장,충청남도 청양군 대치면 주정리 297-1,,126.8288604,36.44637709,041-940-4863,충청남도,청양군,20011231,N
6199,대치목련공원,간이운동장,서울특별시 강남구 대치4동,,127.058187,37.499826,02-3423-6244,서울특별시,강남구,20161231,N
6200,대치은행나무공원,간이운동장,서울특별시 강남구 대치4동,,127.051547,37.501671,02-3423-6244,서울특별시,강남구,20161231,N
6201,대치청실아파트 소공원1,간이운동장,서울특별시 강남구 대치동 1027-1,,127.0598425,37.49436145,,서울특별시,강남구,20171109,N
6202,대치청실아파트 소공원2,간이운동장,서울특별시 강남구 대치동 1028-1,,127.0616613,37.49492995,,서울특별시,강남구,20171109,N
6203,대평1어린이공원,간이운동장,경북 경산시 대평동 428-2,,128.7319847,35.83859118,053-810-6158,경상북도,경산시,20120101,N
6204,대평2리 동네체육시설,간이운동장,경상북도 고령군 운수면 안흑수길 9,,128.2896307,35.8010136,,경상북도,고령군,20170830,N
6205,대평2어린이공원(농구장),간이운동장,경북 경산시 대평동 435-6,,128.7332393,35.83634001,053-810-6158,경상북도,경산시,20070101,N
6206,대평공원,간이운동장,인천광역시 서구 승학로333번길 33-15 (연희동),,126.6700653,37.54896693,033-560-4800,인천광역시,서구,20161231,N
6207,대평노인당 앞 체력단련시설,간이운동장,경상남도 통영시 평림동 313-2 평림2동경로당,,128.3999429,34.85404212,055-650-4723,경상남도,통영시,20181206,N
6208,대평동 435-6(북부동),간이운동장,경북 경산시 대평동 435-6,,128.7332493,35.83632896,,경상북도,경산시,20181224,N
6209,대평동 저류지(3-2),기타시설,세종특별자치시 대평동 222-5,,127.2669312,36.4717534,044-301-5334,세종특별자치시,세종시,20150101,N
6210,대평동 저류지(3-2),기타시설,세종특별자치시 대평동 222-5,,127.2669312,36.4717534,044-301-5334,세종특별자치시,세종시,20150101,N
6211,대평동(3-1) 저류지 족구장,기타시설,세종특별자치시 대평동 580-1,,127.2645861,36.46754642,044-300-5334,세종특별자치시,세종시,20150101,N
6212,대평동(3-2) 저류지 족구장,기타시설,세종특별자치시 대평동 222-5,,127.2669312,36.4717534,044-300-5334,세종특별자치시,세종시,20150101,N
6213,대평리 생활체육시설,간이운동장,경상남도 거창군 거창읍,,127.920748,35.68316,,경상남도,거창군,20161231,N
6214,대평리 케이트볼장,간이운동장,충청남도 청양군 목면,,126.983769,36.401416,041-940-2223,충청남도,청양군,20161231,N
6215,대평리체육시설,간이운동장,대구광역시 달성군 하빈면 하빈로 880,하빈면 대평리 203-7번지,128.4673371,35.9356926,,대구광역시,달성군,20150101,N
6216,대평마을체육시설,간이운동장,경상남도 밀양시 하남읍 수산리 342-3,,128.7294346,35.36564719,055-359-6262,경상남도,밀양시,20080101,N
6217,대평분교운동시설,간이운동장,제주특별자치도 서귀포시 안덕면,,126.365699,33.237279,064-760-4315,제주특별자치도,서귀포시,20161231,N
6218,대평중북편쌈지공원동네체육시설,간이운동장,대구광역시 서구 비산동 796-10,,128.5615606,35.88050414,053-663-2173,대구광역시,서구,19990101,N
6219,대포1구 유산각 주민생활체육시설,간이운동장,전라남도 화순군 동면 대포리 1032-18,유산각 옆,127.0217015,35.01548703,061-379-3403,전라남도,화순군,20170630,N
6220,대포1리(구잠리) 동네체육시설,간이운동장,경북 상주시 모서면 대포리 163,.,128.0087935,36.34989456,054-537-8910,경상북도,상주시,20231231,N
6221,대포1리(느티나무)동네체육시설,간이운동장,경상북도 상주시 모서면 대포리 796-1,.,128.0145151,36.35623744,054-537-8910,경상북도,상주시,20230328,N
6222,대포1리(마을회관) 동네체육시설,간이운동장,경상북도 상주시 모서면 대포리 142-6,대포1리 마을회관,128.0139357,36.3563213,054-537-8296,경상북도,상주시,20180101,N
6223,대포2리(마을회관) 동네체육시설,간이운동장,경상북도 상주시 모서면 대포리 565,,128.0067859,36.3698242,054-537-8296,경상북도,상주시,20170101,N
6224,대포3구 마을회관 주민생활체육시설,간이운동장,전라남도 화순군 동면 대포리 587-1 대암마을회관,대암마을회관 앞,127.0136731,35.02166716,061-379-3403,전라남도,화순군,20161231,N
6225,대포게이트볼장,간이운동장,제주특별자치도 서귀포시 중문동,,126.436031,33.241574,064-760-4812,제주특별자치도,서귀포시,20161231,N
6226,대포게이트볼장,간이운동장,제주특별자치도 서귀포시 중문동,,126.435969,33.241506,064-760-4812,제주특별자치도,서귀포시,20161231,N
6227,대포동 배드민턴장,전천후게이트볼장,경기도 이천시 진상미로1818번길 45 (대포동),배드민턴장,127.4546616,37.21212725,031-644-8762,경기도,이천시,20161231,N
6228,대포동 화채마을공원 내,간이운동장,강원특별자치도 속초시 설악동 산 66,,128.5376968,38.16607872,033-639-2130,강원특별자치도,속초시,19990101,N
6229,대포리 농공단지내 주민체육시설,간이운동장,전라남도 화순군 동면 동농공길 5,동면 농공단지내,127.0206171,35.02154053,061-379-3403,전라남도,화순군,20151231,N
6230,대포마을쉼터운동기구,간이운동장,경상남도 고성군 삼산면,,128.266958,34.924304,055-670-5053,경상남도,고성군,20161231,N
6231,대포마을회관쉼터운동기구,간이운동장,경상남도 고성군 삼산면,,128.266311,34.927736,055-670-5053,경상남도,고성군,20161231,N
6232,대포알동산,간이운동장,제주특별자치도 서귀포시 대포로 34 (대포동),,126.4317586,33.24679766,064-760-4812,제주특별자치도,서귀포시,20161231,N
6233,대포항 전망대,간이운동장,,,128.6061684,38.17594661,033-639-2103,강원특별자치도,속초시,19990101,N
6234,대한리 경로당 근처,간이운동장,경상북도 경산시 와촌면 대한리 620,,128.7693735,35.9751173,053-804-7477,경상북도,경산시,20120101,N
6235,대한리 향림사앞,간이운동장,경북 경산시 와촌면 대한리 96-3,,128.7898674,35.96574322,053-804-7477,경상북도,경산시,20250306,N
6236,대한복싱훈련장,생활체육관,경상북도 영주시 가흥동 900,대한복싱훈련장,128.6077196,36.80845738,054-639-3922,경상북도,영주시,19000101,Y
6237,대한적십자사,간이운동장,광주광역시 북구 매곡동,,126.890011,35.195179,062-510-1267,광주광역시,북구,20161231,N
6238,대한적십자사 뒷편,간이운동장,달성동 345-5 인근,,128.5785036,35.87927642,,대구광역시,중구,20161231,N
6239,대한체육회태백분촌 운동장,육상경기장,,,128.9238029,37.15387403,033-554-0501,강원특별자치도,태백시,19000101,N
6240,대한체육회태백분촌 체육관,생활체육관,강원특별자치도 태백시 소도동 산78-2 태백고지대훈련장,,128.9247706,37.15421688,033-554-0501,강원특별자치도,태백시,19971229,N
6241,대항1(본담)마을 체육시설,간이운동장,경상남도 밀양시 부북면 대항리 932-1,,128.6885265,35.53682046,055-359-5780,경상남도,밀양시,20110427,N
6242,대항1(사랑골)마을 체육시설,간이운동장,경남 밀양시 부북면 대항리 1352,,128.6874398,35.52934401,055-359-5780,경상남도,밀양시,20110427,N
6243,대항1(저수지)마을 체육시설,간이운동장,경남 밀양시 부북면 대항리 1050,,128.6911135,35.53630369,055-359-5780,경상남도,밀양시,20170501,N
6244,대항1(화남)마을 체육시설,간이운동장,경상남도 밀양시 부북면 대항리 1442-96,,128.6915676,35.53276697,055-359-5780,경상남도,밀양시,20110427,N
6245,대항2(버스승강장)마을 체육시설,간이운동장,경남 밀양시 부북면 대항리 443-4,,128.6848083,35.54501504,055-359-5780,경상남도,밀양시,20100513,N
6246,대항2(중항)마을 체육시설,간이운동장,경남 밀양시 부북면 대항리 1076,,128.685759,35.54486657,055-359-5780,경상남도,밀양시,20140906,N
6247,대항마을 예비군훈련장 쉼터 체력단련시설,간이운동장,경남 통영시 사량면 금평리 산 55-6,,128.211105,34.84926987,055-650-4723,경상남도,통영시,20181203,N
6248,대항마을 체력단련시설,간이운동장,경상남도 통영시 한산면 매죽리 121-2 대항새마을회관,,128.5703331,34.64038949,055-650-4723,경상남도,통영시,20181203,N
6249,대항면 덕전2리 대사경로당,간이운동장,경북 김천시 대항면 덕전리 614,대사경로당 옆,128.0444319,36.1172729,054-421-2165,경상북도,김천시,20180101,N
6250,대항면 쉼터,간이운동장,경북 김천시 대항면 향천리 604-3,331커피 맞은편,128.0215487,36.12348528,054-421-2165,경상북도,김천시,20180101,N
6251,대해마을모정,간이운동장,전남 장성군 황룡면 옥정리 209-6,대해마을모정,126.7563892,35.27106723,061-390-8506,전라남도,장성군,19000101,N
6252,대해마을회관,간이운동장,전라남도 장성군 황룡면 옥정리 263 옥정1리 마을회관,대해마을회관,126.7536071,35.26780081,061-3390-8506,전라남도,장성군,19000101,N
6253,대해초등학교내 체육시설,간이운동장,경상북도 포항시 남구 대도동  13-1 대해초등학교,,129.3668544,36.02255923,054-270-2804,경상북도,포항시,19000101,N
6254,대현1리 마을회관 앞,간이운동장,경상북도 봉화군 석포면 대현리 84-35 대현1리마을회관,,129.0161406,37.06304197,054-679-5613,경상북도,봉화군,20140101,N
6255,대현1리 범곡경로당,간이운동장,경상북도 경주시 산내면 대현리 1808 대현1리범곡경로회관,범곡경로당,129.0571069,35.71725036,054-779-8213,경상북도,경주시,20220207,N
6256,대현1리 서편경로당,간이운동장,경상북도 경주시 산내면 대현리 1532 대현1리회관,서편경로당,129.0573797,35.72775888,054-779-8213,경상북도,경주시,20190101,N
6257,대현1리 회곡경로당,간이운동장,경북 경주시 산내면 대현리 1077-2,회곡경로당,129.060631,35.74056696,054-779-8213,경상북도,경주시,20210622,N
6258,대현2리 동편경로당,간이운동장,경상북도 경주시 산내면 대현리 598,동편경로당,129.0630008,35.73320816,054-779-8213,경상북도,경주시,20210715,N
6259,대현2리 마을회관 앞,간이운동장,경북 봉화군 석포면 대현리 90-25,,129.0047592,37.05995919,054-679-5613,경상북도,봉화군,20110103,N
